date,department,category,subcategory,amount,currency,cost_type,budget_allocated,variance,variance_pct,approved_by,payment_status,notes
2025-05-31,Marketing,Events,Events,8154,USD,Variable,8157,-3,-0.0,COO,Paid,Marketing - Events expense
2025-06-01,HR,Recruitment,Recruitment,6502,USD,Fixed,6227,275,4.4,Manager,Approved,HR - Recruitment expense
2025-06-01,IT,Support,Support,3477,USD,Fixed,3574,-97,-2.7,Department_Head,Pending,IT - Support expense
2025-06-02,Logistics,Fuel,Gasoline,13754,USD,Variable,13912,-158,-1.1,Manager,Paid,Logistics - Fuel expense
2025-06-02,HR,Recruitment,Recruitment,10629,USD,Variable,10414,215,2.1,Department_Head,Overdue,HR - Recruitment expense
2025-06-02,Sales,Marketing_Materials,Marketing_Materials,4800,USD,Fixed,5292,-492,-9.3,Manager,Paid,Sales - Marketing_Materials expense
2025-06-02,HR,Salaries,Payroll,56532,USD,Fixed,56569,-37,-0.1,Manager,Paid,HR - Salaries expense
2025-06-02,Marketing,Advertising,Advertising,10113,USD,Variable,11233,-1120,-10.0,Manager,Paid,Marketing - Advertising expense
2025-06-02,HR,Training,Training,5141,USD,Variable,5507,-366,-6.6,Manager,Paid,HR - Training expense
2025-06-03,IT,Cloud_Services,Subscription,6946,USD,Fixed,6995,-49,-0.7,Manager,Paid,IT - Cloud_Services expense
2025-06-03,Operations,Utilities,Utilities,2096,USD,Variable,2142,-46,-2.1,COO,Pending,Operations - Utilities expense
2025-06-03,Logistics,Driver_Salaries,Payroll,60068,USD,Fixed,59467,601,1.0,CFO,Paid,Logistics - Driver_Salaries expense
2025-06-03,Sales,Client_Entertainment,Client_Entertainment,11938,USD,Variable,11836,102,0.9,Department_Head,Paid,Sales - Client_Entertainment expense
2025-06-03,Logistics,Warehouse_Rent,Warehouse_Rent,2037,USD,Fixed,2090,-53,-2.5,CFO,Pending,Logistics - Warehouse_Rent expense
2025-06-03,Sales,Travel,Travel,4007,USD,Variable,3891,116,3.0,CFO,Pending,Sales - Travel expense
2025-06-04,IT,Software_Licenses,Subscription,7480,USD,Fixed,7788,-308,-4.0,Department_Head,Pending,IT - Software_Licenses expense
2025-06-04,Sales,Client_Entertainment,Client_Entertainment,1755,USD,Fixed,1999,-244,-12.2,COO,Approved,Sales - Client_Entertainment expense
2025-06-04,Logistics,Insurance,Insurance,4435,USD,Fixed,4849,-414,-8.5,CFO,Paid,Logistics - Insurance expense
2025-06-04,Logistics,Maintenance,Maintenance,9381,USD,Fixed,9679,-298,-3.1,Manager,Pending,Logistics - Maintenance expense
2025-06-04,Operations,Contract_Services,Contract_Services,2844,USD,Variable,3156,-312,-9.9,CFO,Pending,Operations - Contract_Services expense
2025-06-05,Sales,Travel,Travel,8940,USD,Variable,8734,206,2.4,Department_Head,Paid,Sales - Travel expense
2025-06-05,HR,Benefits,Benefits,8900,USD,Fixed,8848,52,0.6,COO,Paid,HR - Benefits expense
2025-06-05,Operations,Equipment,Tools,27898,USD,Capital,30371,-2473,-8.1,COO,Paid,Operations - Equipment expense
2025-06-05,Logistics,Maintenance,Maintenance,9152,USD,Fixed,9507,-355,-3.7,Manager,Overdue,Logistics - Maintenance expense
2025-06-05,IT,Software_Licenses,Subscription,7102,USD,Fixed,7802,-700,-9.0,CFO,Paid,IT - Software_Licenses expense
2025-06-06,Operations,Equipment,Vehicles,28830,USD,Capital,27762,1068,3.8,Manager,Paid,Operations - Equipment expense
2025-06-06,IT,Software_Licenses,Subscription,2468,USD,Fixed,2506,-38,-1.5,Department_Head,Paid,IT - Software_Licenses expense
2025-06-06,Operations,Equipment,Machinery,31979,USD,Capital,35451,-3472,-9.8,Manager,Overdue,Operations - Equipment expense
2025-06-06,Logistics,Warehouse_Rent,Warehouse_Rent,4457,USD,Variable,5035,-578,-11.5,CFO,Overdue,Logistics - Warehouse_Rent expense
2025-06-06,Operations,Contract_Services,Contract_Services,2411,USD,Variable,2382,29,1.2,Manager,Paid,Operations - Contract_Services expense
2025-06-07,Marketing,PR,PR,2896,USD,Variable,2772,124,4.5,Department_Head,Approved,Marketing - PR expense
2025-06-07,Marketing,Events,Events,9611,USD,Variable,10284,-673,-6.5,COO,Paid,Marketing - Events expense
2025-06-08,IT,Cloud_Services,Subscription,2531,USD,Fixed,2502,29,1.2,CFO,Approved,IT - Cloud_Services expense
2025-06-08,Logistics,Maintenance,Maintenance,11157,USD,Fixed,10795,362,3.4,COO,Paid,Logistics - Maintenance expense
2025-06-08,Sales,Marketing_Materials,Marketing_Materials,7458,USD,Fixed,7169,289,4.0,Manager,Pending,Sales - Marketing_Materials expense
2025-06-08,Logistics,Maintenance,Maintenance,1615,USD,Fixed,1767,-152,-8.6,Manager,Paid,Logistics - Maintenance expense
2025-06-08,HR,Benefits,Benefits,8722,USD,Fixed,8739,-17,-0.2,Manager,Approved,HR - Benefits expense
2025-06-08,Logistics,Insurance,Insurance,7242,USD,Fixed,7477,-235,-3.1,CFO,Paid,Logistics - Insurance expense
2025-06-09,Sales,Client_Entertainment,Client_Entertainment,10575,USD,Fixed,10483,92,0.9,CFO,Paid,Sales - Client_Entertainment expense
2025-06-09,Marketing,Digital_Marketing,Digital_Marketing,7855,USD,Fixed,8696,-841,-9.7,Department_Head,Paid,Marketing - Digital_Marketing expense
2025-06-10,Operations,Supplies,Supplies,9796,USD,Fixed,10460,-664,-6.3,Manager,Paid,Operations - Supplies expense
2025-06-10,Sales,Marketing_Materials,Marketing_Materials,5176,USD,Fixed,5202,-26,-0.5,COO,Paid,Sales - Marketing_Materials expense
2025-06-10,Sales,Travel,Travel,11143,USD,Fixed,11153,-10,-0.1,Manager,Paid,Sales - Travel expense
2025-06-10,IT,Hardware,Hardware,10956,USD,Fixed,11559,-603,-5.2,COO,Paid,IT - Hardware expense
2025-06-11,Logistics,Maintenance,Maintenance,6347,USD,Fixed,6625,-278,-4.2,CFO,Paid,Logistics - Maintenance expense
2025-06-11,Marketing,PR,PR,6524,USD,Variable,6886,-362,-5.3,Manager,Paid,Marketing - PR expense
2025-06-11,Logistics,Insurance,Insurance,8511,USD,Variable,8237,274,3.3,CFO,Paid,Logistics - Insurance expense
2025-06-11,Logistics,Maintenance,Maintenance,5940,USD,Fixed,6312,-372,-5.9,Manager,Paid,Logistics - Maintenance expense
2025-06-12,IT,Cloud_Services,Subscription,2013,USD,Fixed,1960,53,2.7,CFO,Paid,IT - Cloud_Services expense
2025-06-12,Sales,Client_Entertainment,Client_Entertainment,11823,USD,Variable,13373,-1550,-11.6,CFO,Paid,Sales - Client_Entertainment expense
2025-06-12,Marketing,Advertising,Advertising,6941,USD,Variable,7052,-111,-1.6,Manager,Pending,Marketing - Advertising expense
2025-06-12,Operations,Equipment,Machinery,48531,USD,Capital,49507,-976,-2.0,Manager,Paid,Operations - Equipment expense
2025-06-12,Marketing,Advertising,Advertising,5568,USD,Fixed,5307,261,4.9,Manager,Overdue,Marketing - Advertising expense
2025-06-13,Sales,Marketing_Materials,Marketing_Materials,5890,USD,Variable,5747,143,2.5,CFO,Pending,Sales - Marketing_Materials expense
2025-06-13,IT,Cloud_Services,Subscription,4439,USD,Fixed,4999,-560,-11.2,COO,Pending,IT - Cloud_Services expense
2025-06-13,HR,Recruitment,Recruitment,2009,USD,Fixed,2185,-176,-8.1,Department_Head,Paid,HR - Recruitment expense
2025-06-13,Operations,Supplies,Supplies,10523,USD,Variable,11559,-1036,-9.0,COO,Paid,Operations - Supplies expense
2025-06-14,Operations,Equipment,Tools,30905,USD,Capital,29945,960,3.2,CFO,Paid,Operations - Equipment expense
2025-06-14,Logistics,Warehouse_Rent,Warehouse_Rent,3328,USD,Variable,3517,-189,-5.4,CFO,Paid,Logistics - Warehouse_Rent expense
2025-06-14,Marketing,Advertising,Advertising,10305,USD,Variable,10454,-149,-1.4,COO,Paid,Marketing - Advertising expense
2025-06-15,IT,Cloud_Services,Subscription,6635,USD,Fixed,7142,-507,-7.1,COO,Paid,IT - Cloud_Services expense
2025-06-15,IT,Software_Licenses,Subscription,4530,USD,Fixed,4541,-11,-0.2,COO,Paid,IT - Software_Licenses expense
2025-06-15,Operations,Equipment,Vehicles,30676,USD,Capital,29388,1288,4.4,CFO,Paid,Operations - Equipment expense
2025-06-15,HR,Training,Training,6117,USD,Fixed,6429,-312,-4.9,CFO,Pending,HR - Training expense
2025-06-15,Operations,Utilities,Utilities,11306,USD,Fixed,10786,520,4.8,COO,Paid,Operations - Utilities expense
2025-06-16,Operations,Supplies,Supplies,1504,USD,Variable,1682,-178,-10.6,Department_Head,Paid,Operations - Supplies expense
2025-06-16,Sales,Marketing_Materials,Marketing_Materials,6945,USD,Variable,7357,-412,-5.6,Department_Head,Paid,Sales - Marketing_Materials expense
2025-06-16,IT,Support,Support,7783,USD,Variable,7850,-67,-0.9,Department_Head,Paid,IT - Support expense
2025-06-16,HR,Training,Training,7444,USD,Variable,7746,-302,-3.9,Manager,Paid,HR - Training expense
2025-06-16,Marketing,Digital_Marketing,Digital_Marketing,6381,USD,Fixed,7100,-719,-10.1,Manager,Paid,Marketing - Digital_Marketing expense
2025-06-17,Logistics,Warehouse_Rent,Warehouse_Rent,3755,USD,Fixed,3777,-22,-0.6,Department_Head,Pending,Logistics - Warehouse_Rent expense
2025-06-17,Marketing,Events,Events,8067,USD,Fixed,8747,-680,-7.8,COO,Paid,Marketing - Events expense
2025-06-17,Marketing,Digital_Marketing,Digital_Marketing,5092,USD,Variable,5188,-96,-1.9,COO,Paid,Marketing - Digital_Marketing expense
2025-06-17,Operations,Utilities,Utilities,4948,USD,Variable,4968,-20,-0.4,Department_Head,Paid,Operations - Utilities expense
2025-06-17,Marketing,Events,Events,10267,USD,Fixed,9973,294,2.9,CFO,Paid,Marketing - Events expense
2025-06-17,Logistics,Warehouse_Rent,Warehouse_Rent,7885,USD,Variable,8282,-397,-4.8,Manager,Pending,Logistics - Warehouse_Rent expense
2025-06-18,Logistics,Warehouse_Rent,Warehouse_Rent,6208,USD,Fixed,6854,-646,-9.4,Manager,Paid,Logistics - Warehouse_Rent expense
2025-06-18,Logistics,Fuel,Gasoline,10331,USD,Variable,11380,-1049,-9.2,CFO,Paid,Logistics - Fuel expense
2025-06-18,IT,Software_Licenses,Subscription,3411,USD,Fixed,3734,-323,-8.7,COO,Pending,IT - Software_Licenses expense
2025-06-18,Logistics,Maintenance,Maintenance,3656,USD,Variable,3781,-125,-3.3,Manager,Paid,Logistics - Maintenance expense
2025-06-19,HR,Recruitment,Recruitment,5932,USD,Fixed,6404,-472,-7.4,Department_Head,Paid,HR - Recruitment expense
2025-06-19,IT,Support,Support,9203,USD,Variable,10147,-944,-9.3,Department_Head,Paid,IT - Support expense
2025-06-20,Sales,Marketing_Materials,Marketing_Materials,3386,USD,Variable,3654,-268,-7.3,CFO,Pending,Sales - Marketing_Materials expense
2025-06-20,HR,Benefits,Benefits,11165,USD,Fixed,10861,304,2.8,CFO,Paid,HR - Benefits expense
2025-06-20,IT,Support,Support,10621,USD,Variable,10672,-51,-0.5,Department_Head,Pending,IT - Support expense
2025-06-21,IT,Cloud_Services,Subscription,5255,USD,Fixed,5605,-350,-6.2,Manager,Approved,IT - Cloud_Services expense
2025-06-21,Marketing,Digital_Marketing,Digital_Marketing,7753,USD,Variable,7860,-107,-1.4,COO,Pending,Marketing - Digital_Marketing expense
2025-06-21,Operations,Contract_Services,Contract_Services,5033,USD,Variable,5384,-351,-6.5,Department_Head,Paid,Operations - Contract_Services expense
2025-06-21,Logistics,Driver_Salaries,Payroll,50225,USD,Fixed,48055,2170,4.5,Department_Head,Pending,Logistics - Driver_Salaries expense
2025-06-21,IT,Support,Support,2266,USD,Variable,2482,-216,-8.7,CFO,Paid,IT - Support expense
2025-06-21,Operations,Equipment,Tools,34166,USD,Capital,33291,875,2.6,Department_Head,Paid,Operations - Equipment expense
2025-06-22,Operations,Utilities,Utilities,11241,USD,Variable,12030,-789,-6.6,Manager,Overdue,Operations - Utilities expense
2025-06-22,Marketing,PR,PR,10209,USD,Fixed,11377,-1168,-10.3,COO,Overdue,Marketing - PR expense
2025-06-23,Sales,Client_Entertainment,Client_Entertainment,1134,USD,Fixed,1257,-123,-9.8,CFO,Approved,Sales - Client_Entertainment expense
2025-06-23,Marketing,Events,Events,11284,USD,Variable,12821,-1537,-12.0,CFO,Paid,Marketing - Events expense
2025-06-23,HR,Training,Training,3675,USD,Fixed,3692,-17,-0.5,CFO,Pending,HR - Training expense
2025-06-23,Sales,Commissions,Commissions,7554,USD,Variable,7214,340,4.7,COO,Approved,Sales - Commissions expense
2025-06-24,IT,Hardware,Hardware,5378,USD,Variable,5125,253,4.9,Manager,Approved,IT - Hardware expense
2025-06-24,HR,Recruitment,Recruitment,11678,USD,Variable,12087,-409,-3.4,CFO,Paid,HR - Recruitment expense
2025-06-25,Marketing,PR,PR,8265,USD,Fixed,8988,-723,-8.0,Department_Head,Paid,Marketing - PR expense
2025-06-25,Sales,Commissions,Commissions,8375,USD,Fixed,9523,-1148,-12.1,CFO,Paid,Sales - Commissions expense
2025-06-25,IT,Hardware,Hardware,11054,USD,Fixed,11737,-683,-5.8,Department_Head,Overdue,IT - Hardware expense
2025-06-25,Marketing,Digital_Marketing,Digital_Marketing,11150,USD,Fixed,11206,-56,-0.5,COO,Approved,Marketing - Digital_Marketing expense
2025-06-25,Operations,Supplies,Supplies,11776,USD,Fixed,11633,143,1.2,COO,Paid,Operations - Supplies expense
2025-06-25,Marketing,PR,PR,7659,USD,Fixed,8391,-732,-8.7,Manager,Paid,Marketing - PR expense
2025-06-26,Operations,Contract_Services,Contract_Services,2579,USD,Fixed,2666,-87,-3.3,COO,Pending,Operations - Contract_Services expense
2025-06-26,IT,Hardware,Hardware,3215,USD,Variable,3664,-449,-12.3,COO,Paid,IT - Hardware expense
2025-06-26,Operations,Equipment,Tools,40013,USD,Capital,44394,-4381,-9.9,COO,Paid,Operations - Equipment expense
2025-06-26,Logistics,Fuel,Gasoline,13183,USD,Variable,14348,-1165,-8.1,Manager,Pending,Logistics - Fuel expense
2025-06-26,IT,Software_Licenses,Subscription,4534,USD,Fixed,4662,-128,-2.7,COO,Paid,IT - Software_Licenses expense
2025-06-27,Marketing,Advertising,Advertising,10867,USD,Fixed,10674,193,1.8,Department_Head,Pending,Marketing - Advertising expense
2025-06-27,HR,Benefits,Benefits,9018,USD,Variable,10087,-1069,-10.6,Department_Head,Paid,HR - Benefits expense
2025-06-27,IT,Cloud_Services,Subscription,6037,USD,Fixed,5739,298,5.2,CFO,Overdue,IT - Cloud_Services expense
2025-06-27,Sales,Client_Entertainment,Client_Entertainment,5653,USD,Fixed,5928,-275,-4.6,Manager,Paid,Sales - Client_Entertainment expense
2025-06-28,IT,Support,Support,9933,USD,Variable,10299,-366,-3.6,Department_Head,Paid,IT - Support expense
2025-06-28,Sales,Marketing_Materials,Marketing_Materials,2973,USD,Variable,3343,-370,-11.1,COO,Paid,Sales - Marketing_Materials expense
2025-06-28,Logistics,Driver_Salaries,Payroll,50120,USD,Fixed,52701,-2581,-4.9,Department_Head,Paid,Logistics - Driver_Salaries expense
2025-06-29,Sales,Travel,Travel,5554,USD,Fixed,5956,-402,-6.7,COO,Pending,Sales - Travel expense
2025-06-29,Operations,Contract_Services,Contract_Services,1227,USD,Variable,1216,11,0.9,COO,Paid,Operations - Contract_Services expense
2025-06-29,Operations,Utilities,Utilities,6433,USD,Fixed,6865,-432,-6.3,Manager,Approved,Operations - Utilities expense
2025-06-30,HR,Salaries,Payroll,62696,USD,Fixed,71571,-8875,-12.4,COO,Paid,HR - Salaries expense
2025-06-30,Operations,Supplies,Supplies,4542,USD,Fixed,5222,-680,-13.0,CFO,Paid,Operations - Supplies expense
2025-06-30,Operations,Equipment,Machinery,24330,USD,Capital,26105,-1775,-6.8,CFO,Paid,Operations - Equipment expense
2025-06-30,Sales,Marketing_Materials,Marketing_Materials,3683,USD,Variable,3530,153,4.3,COO,Pending,Sales - Marketing_Materials expense
2025-06-30,HR,Salaries,Payroll,67139,USD,Fixed,64112,3027,4.7,Department_Head,Paid,HR - Salaries expense
2025-07-01,Logistics,Maintenance,Maintenance,10894,USD,Variable,11772,-878,-7.5,Manager,Overdue,Logistics - Maintenance expense
2025-07-01,Marketing,PR,PR,6031,USD,Fixed,5877,154,2.6,COO,Paid,Marketing - PR expense
2025-07-01,IT,Support,Support,7563,USD,Fixed,8156,-593,-7.3,Manager,Paid,IT - Support expense
2025-07-01,Sales,Travel,Travel,9969,USD,Variable,10582,-613,-5.8,COO,Approved,Sales - Travel expense
2025-07-01,Marketing,Events,Events,10445,USD,Fixed,10458,-13,-0.1,Department_Head,Pending,Marketing - Events expense
2025-07-02,Marketing,Digital_Marketing,Digital_Marketing,7803,USD,Variable,8389,-586,-7.0,Department_Head,Approved,Marketing - Digital_Marketing expense
2025-07-02,HR,Training,Training,3476,USD,Fixed,3765,-289,-7.7,Department_Head,Approved,HR - Training expense
2025-07-02,Marketing,Advertising,Advertising,6761,USD,Fixed,7434,-673,-9.1,COO,Paid,Marketing - Advertising expense
2025-07-02,Logistics,Maintenance,Maintenance,5428,USD,Fixed,5256,172,3.3,Manager,Pending,Logistics - Maintenance expense
2025-07-02,HR,Benefits,Benefits,10356,USD,Fixed,11756,-1400,-11.9,Department_Head,Paid,HR - Benefits expense
2025-07-02,Logistics,Driver_Salaries,Payroll,67606,USD,Fixed,67191,415,0.6,CFO,Pending,Logistics - Driver_Salaries expense
2025-07-03,Operations,Utilities,Utilities,3408,USD,Variable,3390,18,0.5,Manager,Paid,Operations - Utilities expense
2025-07-03,Sales,Travel,Travel,2335,USD,Fixed,2614,-279,-10.7,COO,Paid,Sales - Travel expense
2025-07-03,Operations,Equipment,Machinery,46902,USD,Capital,51873,-4971,-9.6,CFO,Pending,Operations - Equipment expense
2025-07-03,Operations,Supplies,Supplies,9808,USD,Variable,11036,-1228,-11.1,Department_Head,Paid,Operations - Supplies expense
2025-07-03,IT,Cloud_Services,Subscription,4353,USD,Fixed,4895,-542,-11.1,CFO,Pending,IT - Cloud_Services expense
2025-07-03,Operations,Contract_Services,Contract_Services,1320,USD,Variable,1478,-158,-10.7,CFO,Paid,Operations - Contract_Services expense
2025-07-04,Marketing,Advertising,Advertising,10609,USD,Fixed,11281,-672,-6.0,CFO,Approved,Marketing - Advertising expense
2025-07-04,IT,Support,Support,2004,USD,Variable,2018,-14,-0.7,CFO,Paid,IT - Support expense
2025-07-05,Logistics,Driver_Salaries,Payroll,62106,USD,Fixed,63727,-1621,-2.5,COO,Paid,Logistics - Driver_Salaries expense
2025-07-05,IT,Support,Support,2619,USD,Variable,2728,-109,-4.0,Manager,Paid,IT - Support expense
2025-07-06,Marketing,Advertising,Advertising,2795,USD,Variable,2752,43,1.6,Department_Head,Pending,Marketing - Advertising expense
2025-07-06,Logistics,Maintenance,Maintenance,3975,USD,Variable,3824,151,3.9,Manager,Approved,Logistics - Maintenance expense
2025-07-06,HR,Salaries,Payroll,46523,USD,Fixed,48271,-1748,-3.6,CFO,Pending,HR - Salaries expense
2025-07-06,Logistics,Driver_Salaries,Payroll,69040,USD,Fixed,65843,3197,4.9,Department_Head,Paid,Logistics - Driver_Salaries expense
2025-07-07,IT,Hardware,Hardware,2162,USD,Fixed,2330,-168,-7.2,Manager,Approved,IT - Hardware expense
2025-07-07,HR,Salaries,Payroll,72191,USD,Fixed,75544,-3353,-4.4,COO,Overdue,HR - Salaries expense
2025-07-07,Marketing,Advertising,Advertising,11725,USD,Fixed,12037,-312,-2.6,Department_Head,Approved,Marketing - Advertising expense
2025-07-07,HR,Training,Training,2666,USD,Fixed,3005,-339,-11.3,Department_Head,Paid,HR - Training expense
2025-07-07,IT,Hardware,Hardware,2088,USD,Variable,2390,-302,-12.6,Department_Head,Paid,IT - Hardware expense
2025-07-07,Operations,Contract_Services,Contract_Services,6686,USD,Fixed,6447,239,3.7,Department_Head,Paid,Operations - Contract_Services expense
2025-07-08,IT,Hardware,Hardware,9324,USD,Fixed,9881,-557,-5.6,CFO,Paid,IT - Hardware expense
2025-07-08,HR,Recruitment,Recruitment,6008,USD,Fixed,6224,-216,-3.5,CFO,Paid,HR - Recruitment expense
2025-07-08,Operations,Supplies,Supplies,1676,USD,Variable,1903,-227,-11.9,CFO,Paid,Operations - Supplies expense
2025-07-08,IT,Support,Support,5608,USD,Variable,5448,160,2.9,Department_Head,Paid,IT - Support expense
2025-07-08,HR,Salaries,Payroll,66925,USD,Fixed,70975,-4050,-5.7,COO,Pending,HR - Salaries expense
2025-07-08,HR,Salaries,Payroll,49916,USD,Fixed,49349,567,1.1,COO,Paid,HR - Salaries expense
